cycle 20 Stir_pump_PWM 30%
Cycle Start_time_Day Start_time_Hour 
1 2023-02-08 17:20:00 50 30
2 2023-02-08 18:20:00 50 30
3 2023-02-08 19:20:00 50 30
4 2023-02-08 20:20:00 50 30
5 2023-02-08 21:20:00 50 30
6 2023-02-08 22:20:00 50 30
7 2023-02-08 23:20:00 50 30
8 2023-02-09 00:20:00 50 30
9 2023-02-09 01:20:00 50 30
10 2023-02-09 02:20:00 50 30
11 2023-02-09 03:20:00 50 30
12 2023-02-09 04:20:00 50 30
13 2023-02-09 05:20:00 50 30
14 2023-02-09 06:20:00 50 30
15 2023-02-09 07:20:00 50 30
16 2023-02-09 08:20:00 50 30
17 2023-02-09 09:20:00 50 30
18 2023-02-09 10:20:00 50 30
19 2023-02-09 11:20:00 50 30
20 2023-02-09 12:20:00 50 30

No_Count Cycle Cycle_Count Date Time Oxygen_1 Oxygen_2 Temp_1 Temp_2 Light THL_Temp Stir_On Fill_On
3256 10 18 2023-02-09 02:23:02 251.58 253.6 20.63 18.41 0.0 18.6 1 0
3257 10 19 2023-02-09 02:23:12 251.7 253.3 20.61 18.41 0.0 18.6 1 0
3258 10 20 2023-02-09 02:23:22 251.72 253.75 20.63 18.39 0.0 18.6 1 0
3259 10 21 2023-02-09 02:23:32 251.65 253.59 20.63 18.39 3.3 18.6 1 0
3260 10 22 2023-02-09 02:23:42 251.77 253.94 20.63 18.39 3.3 18.6 1 0
3261 10 23 2023-02-09 02:23:52 251.54 253.85 20.63 18.39 3.3 18.6 1 0
3262 10 24 2023-02-09 02:24:02 251.44 253.72 20.63 18.41 3.3 18.6 1 0
3263 10 25 2023-02-09 02:24:12 251.49 253.67 20.63 18.41 0.0 18.7 1 0
3264 10 26 2023-02-09 02:24:22 251.51 253.67 20.63 18.41 0.0 18.7 1 0
3265 10 27 2023-02-09 02:24:32 251.63 253.74 20.63 18.41 3.3 18.6 1 0
3266 10 28 2023-02-09 02:24:42 251.54 253.79 20.63 18.41 3.3 18.6 1 0
3267 10 29 2023-02-09 02:24:52 251.82 253.69 20.63 18.41 0.0 18.6 1 0
3268 10 30 2023-02-09 02:25:02 251.58 253.42 20.63 18.44 0.0 18.6 1 0
3269 10 31 2023-02-09 02:25:12 251.7 253.85 20.63 18.41 0.0 18.7 1 0
3270 10 32 2023-02-09 02:25:22 251.77 253.61 20.63 18.44 0.0 18.6 1 0
3271 10 33 2023-02-09 02:25:32 251.58 253.58 20.63 18.41 3.3 18.6 1 0
3272 10 34 2023-02-09 02:25:42 251.61 253.35 20.63 18.44 6.6 18.6 1 0
3273 10 35 2023-02-09 02:25:52 251.7 253.99 20.61 18.41 0.0 18.6 1 0
3274 10 36 2023-02-09 02:26:02 251.91 253.77 20.63 18.44 0.0 18.6 1 0
3275 10 37 2023-02-09 02:26:12 251.74 253.77 20.61 18.44 0.0 18.6 1 0
3276 10 38 2023-02-09 02:26:22 251.88 253.59 20.61 18.44 3.3 18.6 1 0
3277 10 39 2023-02-09 02:26:32 251.56 253.68 20.63 18.44 0.0 18.6 1 0
3278 10 40 2023-02-09 02:26:42 251.4 253.54 20.63 18.44 3.3 18.6 1 0
3279 10 41 2023-02-09 02:26:52 251.61 253.56 20.63 18.44 36.6 18.6 1 0
3280 10 42 2023-02-09 02:27:02 251.88 253.68 20.61 18.44 0.0 18.6 1 0
3281 10 43 2023-02-09 02:27:12 251.77 253.89 20.61 18.44 0.0 18.7 1 0
3282 10 44 2023-02-09 02:27:22 251.98 253.91 20.61 18.44 3.3 18.7 1 0
3283 10 45 2023-02-09 02:27:32 252.05 253.48 20.61 18.46 0.0 18.6 1 0
3284 10 46 2023-02-09 02:27:42 251.63 253.29 20.63 18.46 3.3 18.6 1 0
3285 10 47 2023-02-09 02:27:52 251.74 253.87 20.61 18.46 0.0 18.6 1 0
3286 10 48 2023-02-09 02:28:02 251.81 253.55 20.61 18.46 0.0 18.6 1 0
3287 10 49 2023-02-09 02:28:12 251.7 253.9 20.61 18.46 0.0 18.6 1 0
3288 10 50 2023-02-09 02:28:22 251.93 253.62 20.61 18.46 3.3 18.6 1 0
3289 10 51 2023-02-09 02:28:32 251.91 253.6 20.61 18.46 0.0 18.6 1 0
3290 10 52 2023-02-09 02:28:42 251.72 253.83 20.61 18.46 0.0 18.7 1 0
3291 10 53 2023-02-09 02:28:52 251.65 254.01 20.61 18.46 3.3 18.7 1 0
3292 10 54 2023-02-09 02:29:02 251.86 253.71 20.61 18.46 3.3 18.7 1 0
3293 10 55 2023-02-09 02:29:12 251.74 253.6 20.61 18.46 33.3 18.6 1 0
3294 10 56 2023-02-09 02:29:22 251.51 253.92 20.63 18.46 0.0 18.6 1 0
3295 10 57 2023-02-09 02:29:32 251.47 253.6 20.63 18.46 0.0 18.7 1 0
3296 10 58 2023-02-09 02:29:42 251.67 253.87 20.61 18.46 40.0 18.6 1 0
3297 10 59 2023-02-09 02:29:52 251.81 253.73 20.61 18.46 3.3 18.6 1 0
3298 10 60 2023-02-09 02:30:02 252.02 254.01 20.61 18.46 3.3 18.7 1 0
3299 10 61 2023-02-09 02:30:12 251.67 253.57 20.61 18.46 6.6 18.6 1 0
3300 10 62 2023-02-09 02:30:22 251.84 253.57 20.61 18.46 0.0 18.6 1 0
3301 10 63 2023-02-09 02:30:32 251.86 253.9 20.61 18.46 3.3 18.6 1 0
3302 10 64 2023-02-09 02:30:42 251.67 253.48 20.61 18.46 10.0 18.6 1 0
3303 10 65 2023-02-09 02:30:52 251.7 253.6 20.61 18.46 3.3 18.6 1 0
3304 10 66 2023-02-09 02:31:02 251.98 253.76 20.61 18.46 0.0 18.6 1 0
3305 10 67 2023-02-09 02:31:12 251.63 253.78 20.61 18.46 3.3 18.6 1 0
3306 10 68 2023-02-09 02:31:22 251.65 253.47 20.61 18.49 3.3 18.6 1 0
3307 10 69 2023-02-09 02:31:32 251.61 253.94 20.63 18.46 3.3 18.6 1 0
3308 10 70 2023-02-09 02:31:42 251.56 253.56 20.61 18.49 0.0 18.7 1 0
3309 10 71 2023-02-09 02:31:52 251.81 253.58 20.61 18.49 3.3 18.6 1 0
3310 10 72 2023-02-09 02:32:02 251.7 253.53 20.61 18.49 0.0 18.6 1 0
3311 10 73 2023-02-09 02:32:12 251.49 253.87 20.61 18.46 3.3 18.6 1 0
3312 10 74 2023-02-09 02:32:22 251.74 253.72 20.61 18.49 0.0 18.6 1 0
3313 10 75 2023-02-09 02:32:32 251.81 253.79 20.61 18.49 0.0 18.6 1 0
3314 10 76 2023-02-09 02:32:42 251.39 253.91 20.61 18.49 3.3 18.6 1 0
3315 10 77 2023-02-09 02:32:52 251.77 254.07 20.61 18.49 3.3 18.7 1 0
3316 10 78 2023-02-09 02:33:02 251.88 254.09 20.61 18.49 3.3 18.6 1 0
3317 10 79 2023-02-09 02:33:12 251.79 253.88 20.61 18.49 0.0 18.6 1 0
3318 10 80 2023-02-09 02:33:22 251.7 253.74 20.61 18.49 0.0 18.7 1 0
3319 10 81 2023-02-09 02:33:32 251.86 254.02 20.61 18.49 0.0 18.6 1 0
3320 10 82 2023-02-09 02:33:42 251.81 253.6 20.61 18.49 0.0 18.6 1 0
3321 10 83 2023-02-09 02:33:52 252.02 254.19 20.61 18.49 0.0 18.6 1 0
3322 10 84 2023-02-09 02:34:02 251.7 253.86 20.61 18.49 0.0 18.6 1 0
3323 10 85 2023-02-09 02:34:12 251.91 253.74 20.61 18.49 0.0 18.6 1 0
3324 10 86 2023-02-09 02:34:22 251.63 253.84 20.61 18.49 0.0 18.6 1 0
3325 10 87 2023-02-09 02:34:32 251.49 254.07 20.61 18.49 3.3 18.6 1 0
3326 10 88 2023-02-09 02:34:42 251.7 253.91 20.61 18.49 0.0 18.7 1 0
3327 10 89 2023-02-09 02:34:52 251.65 254.16 20.61 18.49 6.6 18.6 1 0
3328 10 90 2023-02-09 02:35:02 251.6 254.09 20.61 18.49 0.0 18.6 1 0
3329 10 91 2023-02-09 02:35:12 251.81 254.1 20.61 18.51 3.3 18.6 1 0
3330 10 92 2023-02-09 02:35:22 251.79 254.08 20.61 18.51 0.0 18.6 1 0
3331 10 93 2023-02-09 02:35:32 251.81 254.16 20.61 18.49 0.0 18.6 1 0
3332 10 94 2023-02-09 02:35:42 251.74 253.82 20.61 18.51 3.3 18.6 1 0
3333 10 95 2023-02-09 02:35:52 251.88 253.93 20.61 18.49 0.0 18.6 1 0
3334 10 96 2023-02-09 02:36:02 251.84 253.87 20.61 18.51 0.0 18.6 1 0
3335 10 97 2023-02-09 02:36:12 251.51 253.98 20.61 18.49 0.0 18.6 1 0
3336 10 98 2023-02-09 02:36:22 251.86 253.73 20.61 18.51 0.0 18.6 1 0
3337 10 99 2023-02-09 02:36:32 251.58 253.81 20.61 18.49 3.3 18.6 1 0
3338 10 100 2023-02-09 02:36:42 251.93 253.89 20.61 18.51 3.3 18.6 1 0
3339 10 101 2023-02-09 02:36:52 251.46 254.02 20.61 18.49 3.3 18.6 1 0
3340 10 102 2023-02-09 02:37:02 251.63 254.12 20.61 18.49 0.0 18.6 1 0
3341 10 103 2023-02-09 02:37:12 251.79 253.73 20.61 18.51 3.3 18.6 1 0
3342 10 104 2023-02-09 02:37:22 251.86 253.93 20.61 18.49 6.6 18.6 1 0
3343 10 105 2023-02-09 02:37:32 251.72 253.82 20.61 18.51 0.0 18.6 1 0
3344 10 106 2023-02-09 02:37:42 251.53 253.68 20.61 18.51 0.0 18.6 1 0
3345 10 107 2023-02-09 02:37:52 251.67 253.54 20.61 18.51 0.0 18.6 1 0
3346 10 108 2023-02-09 02:38:02 251.79 253.89 20.61 18.51 3.3 18.6 1 0
3347 10 109 2023-02-09 02:38:12 251.76 253.54 20.58 18.51 29.9 18.6 1 0
3348 10 110 2023-02-09 02:38:22 251.83 253.45 20.58 18.51 16.6 18.6 1 0
3349 10 111 2023-02-09 02:38:32 251.53 253.66 20.61 18.51 0.0 18.6 1 0
3350 10 112 2023-02-09 02:38:42 251.86 253.64 20.61 18.51 0.0 18.6 1 0
3351 10 113 2023-02-09 02:38:52 251.74 253.61 20.61 18.51 3.3 18.6 1 0
3352 10 114 2023-02-09 02:39:03 251.81 253.64 20.61 18.51 23.3 18.6 1 0
3353 10 115 2023-02-09 02:39:13 251.86 253.87 20.58 18.51 0.0 18.6 1 0
3354 10 116 2023-02-09 02:39:23 251.86 253.66 20.61 18.51 29.9 18.7 1 0
3355 10 117 2023-02-09 02:39:33 251.88 253.71 20.58 18.51 3.3 18.6 1 0
3356 10 118 2023-02-09 02:39:43 251.84 253.71 20.61 18.51 0.0 18.5 1 0
3357 10 119 2023-02-09 02:39:53 251.72 253.45 20.61 18.51 0.0 18.6 1 0
3358 10 120 2023-02-09 02:40:03 251.95 254.12 20.58 18.51 0.0 18.6 1 0
3359 10 121 2023-02-09 02:40:13 251.72 253.87 20.61 18.51 0.0 18.6 1 0
3360 10 122 2023-02-09 02:40:23 251.81 254.06 20.61 18.51 0.0 18.6 1 0
3361 10 123 2023-02-09 02:40:33 252.11 253.99 20.58 18.51 3.3 18.6 1 0
3362 10 124 2023-02-09 02:40:43 251.88 253.73 20.58 18.51 0.0 18.6 1 0
3363 10 125 2023-02-09 02:40:53 251.74 253.87 20.61 18.51 0.0 18.6 1 0
3364 10 126 2023-02-09 02:41:03 251.74 253.67 20.58 18.54 3.3 18.6 1 0
3365 10 127 2023-02-09 02:41:13 252.02 253.94 20.58 18.51 3.3 18.6 1 0
3366 10 128 2023-02-09 02:41:23 251.81 253.61 20.58 18.51 3.3 18.7 1 0
3367 10 129 2023-02-09 02:41:33 251.76 253.86 20.58 18.54 0.0 18.6 1 0
3368 10 130 2023-02-09 02:41:43 251.9 253.34 20.58 18.54 3.3 18.6 1 0
3369 10 131 2023-02-09 02:41:53 251.53 253.89 20.58 18.51 0.0 18.6 1 0
3370 10 132 2023-02-09 02:42:03 251.83 254.1 20.58 18.51 6.6 18.6 1 0
3371 10 133 2023-02-09 02:42:13 251.95 253.93 20.58 18.54 3.3 18.6 1 0
3372 10 134 2023-02-09 02:42:23 251.72 253.74 20.58 18.54 3.3 18.6 1 0
3373 10 135 2023-02-09 02:42:33 251.81 254.1 20.58 18.51 46.6 18.6 1 0
3374 10 136 2023-02-09 02:42:43 251.95 253.67 20.58 18.54 0.0 18.6 1 0
3375 10 137 2023-02-09 02:42:53 251.88 253.81 20.58 18.54 0.0 18.6 1 0
3376 10 138 2023-02-09 02:43:03 251.88 254.24 20.58 18.51 3.3 18.6 1 0
3377 10 139 2023-02-09 02:43:13 251.74 253.76 20.58 18.54 0.0 18.6 1 0
3378 10 140 2023-02-09 02:43:23 251.91 253.95 20.61 18.54 3.3 18.6 1 0
3379 10 141 2023-02-09 02:43:33 252.11 253.79 20.58 18.54 0.0 18.6 1 0
3380 10 142 2023-02-09 02:43:43 251.76 253.74 20.58 18.54 0.0 18.7 1 0
3381 10 143 2023-02-09 02:43:53 251.93 253.83 20.58 18.54 0.0 18.6 1 0
3382 10 144 2023-02-09 02:44:03 252.0 253.95 20.58 18.54 0.0 18.6 1 0
3383 10 145 2023-02-09 02:44:13 251.76 253.76 20.58 18.54 3.3 18.6 1 0
3384 10 146 2023-02-09 02:44:23 252.16 253.88 20.58 18.54 0.0 18.6 1 0
3385 10 147 2023-02-09 02:44:33 252.0 254.2 20.58 18.54 3.3 18.6 1 0
3386 10 148 2023-02-09 02:44:43 251.95 254.18 20.58 18.54 0.0 18.6 1 0
3387 10 149 2023-02-09 02:44:53 251.76 254.16 20.58 18.54 3.3 18.6 1 0
3388 10 150 2023-02-09 02:45:03 251.72 253.99 20.58 18.54 3.3 18.6 1 0
3389 10 151 2023-02-09 02:45:13 251.88 253.51 20.58 18.54 0.0 18.6 1 0
3390 10 152 2023-02-09 02:45:23 252.0 253.81 20.58 18.54 6.6 18.6 1 0
3391 10 153 2023-02-09 02:45:33 251.95 253.83 20.58 18.54 3.3 18.6 1 0
3392 10 154 2023-02-09 02:45:43 251.95 254.06 20.58 18.54 0.0 18.6 1 0
3393 10 155 2023-02-09 02:45:53 252.02 254.04 20.58 18.54 0.0 18.6 1 0
3394 10 156 2023-02-09 02:46:03 251.81 253.75 20.58 18.56 3.3 18.6 1 0
3395 10 157 2023-02-09 02:46:13 251.88 253.99 20.58 18.54 6.6 18.6 1 0
3396 10 158 2023-02-09 02:46:23 251.88 253.88 20.58 18.54 3.3 18.6 1 0
3397 10 159 2023-02-09 02:46:33 252.09 253.97 20.58 18.54 6.6 18.6 1 0
3398 10 160 2023-02-09 02:46:43 252.11 254.06 20.58 18.54 0.0 18.6 1 0
3399 10 161 2023-02-09 02:46:53 252.07 254.04 20.58 18.54 3.3 18.6 1 0
3400 10 162 2023-02-09 02:47:03 251.95 254.06 20.58 18.54 0.0 18.6 1 0
3401 10 163 2023-02-09 02:47:13 251.72 253.88 20.58 18.54 3.3 18.6 1 0
3402 10 164 2023-02-09 02:47:23 252.0 253.99 20.58 18.54 3.3 18.6 1 0
3403 10 165 2023-02-09 02:47:33 251.79 253.97 20.58 18.54 6.6 18.6 1 0
3404 10 166 2023-02-09 02:47:43 251.93 253.84 20.58 18.56 0.0 18.6 1 0
3405 10 167 2023-02-09 02:47:53 252.04 253.84 20.58 18.56 16.6 18.6 1 0
3406 10 168 2023-02-09 02:48:03 251.95 253.79 20.58 18.56 3.3 18.6 1 0
3407 10 169 2023-02-09 02:48:13 251.9 254.44 20.58 18.54 33.3 18.6 1 0
3408 10 170 2023-02-09 02:48:23 251.81 253.93 20.58 18.56 0.0 18.6 1 0
3409 10 171 2023-02-09 02:48:33 251.88 254.26 20.58 18.56 0.0 18.6 1 0
3410 10 172 2023-02-09 02:48:43 251.95 253.79 20.58 18.56 6.6 18.6 1 0
3411 10 173 2023-02-09 02:48:53 251.9 253.7 20.58 18.56 3.3 18.6 1 0
3412 10 174 2023-02-09 02:49:03 251.74 253.91 20.58 18.56 0.0 18.6 1 0
3413 10 175 2023-02-09 02:49:13 251.86 254.35 20.58 18.56 3.3 18.6 1 0
3414 10 176 2023-02-09 02:49:23 251.72 253.98 20.58 18.56 29.9 18.6 1 0
3415 10 177 2023-02-09 02:49:33 252.04 253.98 20.55 18.56 3.3 18.6 1 0
3416 10 178 2023-02-09 02:49:43 252.02 253.96 20.58 18.56 3.3 18.6 1 0
3417 10 179 2023-02-09 02:49:53 252.04 253.93 20.58 18.56 0.0 18.6 1 0
3418 10 180 2023-02-09 02:50:03 251.69 253.89 20.58 18.56 0.0 18.6 1 0
3419 10 181 2023-02-09 02:50:13 251.74 253.82 20.58 18.56 3.3 18.6 1 0
3420 10 182 2023-02-09 02:50:23 251.67 253.82 20.58 18.56 3.3 18.6 1 0
3421 10 183 2023-02-09 02:50:33 251.93 253.91 20.58 18.56 0.0 18.5 1 0
3422 10 184 2023-02-09 02:50:43 251.72 254.03 20.58 18.56 3.3 18.6 1 0
3423 10 185 2023-02-09 02:50:53 252.04 253.96 20.55 18.56 0.0 18.6 1 0
3424 10 186 2023-02-09 02:51:03 251.9 254.12 20.58 18.56 0.0 18.5 1 0
3425 10 187 2023-02-09 02:51:13 252.0 254.07 20.58 18.56 0.0 18.6 1 0
3426 10 188 2023-02-09 02:51:23 251.93 253.89 20.58 18.56 0.0 18.6 1 0
3427 10 189 2023-02-09 02:51:33 252.25 253.86 20.55 18.56 3.3 18.6 1 0
3428 10 190 2023-02-09 02:51:43 252.02 253.82 20.58 18.56 0.0 18.6 1 0
3429 10 191 2023-02-09 02:51:53 252.09 254.05 20.55 18.56 0.0 18.6 1 0
3430 10 192 2023-02-09 02:52:03 251.97 253.86 20.55 18.56 0.0 18.6 1 0
3431 10 193 2023-02-09 02:52:13 252.09 253.7 20.55 18.56 0.0 18.6 1 0
3432 10 194 2023-02-09 02:52:23 252.39 254.0 20.55 18.56 0.0 18.6 1 0
3433 10 195 2023-02-09 02:52:33 252.11 253.89 20.55 18.56 0.0 18.6 1 0
3434 10 196 2023-02-09 02:52:43 251.97 253.82 20.58 18.56 0.0 18.6 1 0
3435 10 197 2023-02-09 02:52:53 252.25 254.05 20.55 18.56 0.0 18.6 1 0
3436 10 198 2023-02-09 02:53:03 251.83 254.12 20.55 18.56 3.3 18.5 1 0
3437 10 199 2023-02-09 02:53:13 252.25 254.28 20.55 18.56 3.3 18.5 1 0
3438 10 200 2023-02-09 02:53:23 252.02 254.1 20.55 18.56 3.3 18.6 1 0
3439 10 201 2023-02-09 02:53:33 252.04 254.21 20.55 18.56 3.3 18.6 1 0
3440 10 202 2023-02-09 02:53:43 252.09 254.21 20.55 18.56 3.3 18.6 1 0
3441 10 203 2023-02-09 02:53:53 251.95 254.33 20.55 18.56 0.0 18.6 1 0
3442 10 204 2023-02-09 02:54:03 251.74 254.03 20.55 18.56 0.0 18.5 1 0
3443 10 205 2023-02-09 02:54:13 252.11 253.62 20.55 18.59 3.3 18.6 1 0
3444 10 206 2023-02-09 02:54:23 252.09 254.05 20.55 18.56 6.6 18.5 1 0
3445 10 207 2023-02-09 02:54:33 252.23 254.0 20.55 18.56 3.3 18.6 1 0
3446 10 208 2023-02-09 02:54:43 252.04 253.93 20.55 18.56 3.3 18.6 1 0
3447 10 209 2023-02-09 02:54:53 252.06 254.03 20.55 18.56 20.0 18.5 1 0
3448 10 210 2023-02-09 02:55:03 252.04 253.93 20.55 18.56 20.0 18.6 1 0
3449 10 211 2023-02-09 02:55:13 251.78 253.91 20.55 18.56 0.0 18.6 1 0
3450 10 212 2023-02-09 02:55:23 251.97 253.91 20.55 18.56 3.3 18.6 1 0
3451 10 213 2023-02-09 02:55:33 251.88 253.91 20.55 18.56 0.0 18.6 1 0
3452 10 214 2023-02-09 02:55:43 252.06 253.93 20.55 18.56 3.3 18.6 1 0
3453 10 215 2023-02-09 02:55:53 252.13 253.86 20.55 18.56 3.3 18.6 1 0
3454 10 216 2023-02-09 02:56:03 252.2 253.82 20.55 18.56 3.3 18.6 1 0
3455 10 217 2023-02-09 02:56:13 252.09 254.05 20.55 18.56 0.0 18.5 1 0
3456 10 218 2023-02-09 02:56:23 252.06 253.91 20.55 18.56 3.3 18.5 1 0
3457 10 219 2023-02-09 02:56:33 251.99 253.82 20.55 18.56 0.0 18.6 1 0
3458 10 220 2023-02-09 02:56:43 251.9 254.07 20.55 18.56 3.3 18.6 1 0
3459 10 221 2023-02-09 02:56:53 252.02 253.75 20.55 18.56 0.0 18.5 1 0
3460 10 222 2023-02-09 02:57:03 252.13 253.98 20.55 18.56 3.3 18.6 1 0
3461 10 223 2023-02-09 02:57:13 252.2 254.14 20.55 18.56 3.3 18.6 1 0
3462 10 224 2023-02-09 02:57:23 251.85 253.96 20.55 18.56 0.0 18.6 1 0
3463 10 225 2023-02-09 02:57:33 251.83 254.05 20.55 18.56 3.3 18.6 1 0
3464 10 226 2023-02-09 02:57:43 251.97 254.12 20.55 18.56 20.0 18.5 1 0
3465 10 227 2023-02-09 02:57:53 251.78 253.89 20.55 18.56 3.3 18.6 1 0
3466 10 228 2023-02-09 02:58:03 251.71 254.0 20.55 18.56 3.3 18.6 1 0
3467 10 229 2023-02-09 02:58:13 251.95 253.96 20.55 18.56 0.0 18.6 1 0
3468 10 230 2023-02-09 02:58:23 251.97 254.07 20.55 18.56 0.0 18.5 1 0
3469 10 231 2023-02-09 02:58:33 251.9 253.98 20.55 18.56 3.3 18.6 1 0
3470 10 232 2023-02-09 02:58:43 252.04 253.89 20.55 18.56 3.3 18.5 1 0
3471 10 233 2023-02-09 02:58:53 251.99 253.59 20.55 18.56 0.0 18.6 1 0
3472 10 234 2023-02-09 02:59:03 252.11 253.96 20.53 18.56 0.0 18.6 1 0
3473 10 235 2023-02-09 02:59:13 252.16 253.77 20.55 18.56 3.3 18.6 1 0
3474 10 236 2023-02-09 02:59:23 252.04 253.52 20.55 18.56 0.0 18.5 1 0
3475 10 237 2023-02-09 02:59:33 252.04 253.93 20.55 18.56 10.0 18.6 1 0
3476 10 238 2023-02-09 02:59:43 252.11 253.78 20.55 18.59 3.3 18.6 1 0
3477 10 239 2023-02-09 02:59:53 251.97 253.86 20.55 18.56 36.6 18.6 1 0
3478 10 240 2023-02-09 03:00:03 251.97 254.0 20.55 18.56 0.0 18.6 1 0
3479 10 241 2023-02-09 03:00:13 251.9 253.86 20.55 18.56 0.0 18.6 1 0
3480 10 242 2023-02-09 03:00:23 251.97 253.66 20.55 18.59 0.0 18.6 1 0
3481 10 243 2023-02-09 03:00:33 252.29 254.1 20.53 18.56 0.0 18.5 1 0
3482 10 244 2023-02-09 03:00:43 251.95 253.83 20.55 18.59 3.3 18.5 1 0
3483 10 245 2023-02-09 03:00:53 251.99 253.96 20.55 18.56 3.3 18.5 1 0
3484 10 246 2023-02-09 03:01:03 251.97 254.12 20.55 18.56 0.0 18.5 1 0
3485 10 247 2023-02-09 03:01:14 251.88 253.66 20.55 18.59 0.0 18.5 1 0
3486 10 248 2023-02-09 03:01:24 251.78 254.01 20.55 18.59 3.3 18.5 1 0
3487 10 249 2023-02-09 03:01:34 252.02 253.92 20.55 18.59 3.3 18.6 1 0
3488 10 250 2023-02-09 03:01:44 251.83 253.69 20.55 18.59 3.3 18.6 1 0
3489 10 251 2023-02-09 03:01:54 251.9 253.71 20.55 18.59 0.0 18.5 1 0
3490 10 252 2023-02-09 03:02:04 251.97 254.12 20.55 18.56 0.0 18.6 1 0
3491 10 253 2023-02-09 03:02:14 251.99 254.27 20.55 18.59 3.3 18.5 1 0
3492 10 254 2023-02-09 03:02:24 251.85 254.04 20.55 18.59 3.3 18.6 1 0
3493 10 255 2023-02-09 03:02:34 252.32 253.99 20.53 18.59 0.0 18.6 1 0
3494 10 256 2023-02-09 03:02:44 251.78 254.04 20.55 18.59 0.0 18.6 1 0
3495 10 257 2023-02-09 03:02:54 251.92 253.94 20.53 18.59 0.0 18.5 1 0
3496 10 258 2023-02-09 03:03:04 252.13 253.62 20.53 18.59 0.0 18.5 1 0
3497 10 259 2023-02-09 03:03:14 252.22 254.24 20.53 18.56 3.3 18.5 1 0
3498 10 260 2023-02-09 03:03:24 252.02 253.73 20.55 18.59 0.0 18.5 1 0
3499 10 261 2023-02-09 03:03:34 251.97 253.78 20.53 18.59 0.0 18.5 1 0
3500 10 262 2023-02-09 03:03:44 251.99 253.64 20.53 18.59 3.3 18.6 1 0
3501 10 263 2023-02-09 03:03:54 252.09 253.8 20.55 18.59 3.3 18.6 1 0
3502 10 264 2023-02-09 03:04:04 251.87 253.9 20.53 18.59 3.3 18.6 1 0
3503 10 265 2023-02-09 03:04:14 252.15 253.73 20.53 18.59 0.0 18.6 1 0
3504 10 266 2023-02-09 03:04:24 252.11 254.4 20.53 18.56 6.6 18.6 1 0
3505 10 267 2023-02-09 03:04:34 252.13 254.22 20.53 18.59 0.0 18.5 1 0
3506 10 268 2023-02-09 03:04:44 252.11 253.66 20.53 18.59 3.3 18.5 1 0
3507 10 269 2023-02-09 03:04:54 251.88 254.1 20.55 18.56 0.0 18.5 1 0
3508 10 270 2023-02-09 03:05:04 252.04 254.01 20.53 18.59 3.3 18.6 1 0
3509 10 271 2023-02-09 03:05:14 251.95 253.83 20.55 18.59 6.6 18.5 1 0
3510 10 272 2023-02-09 03:05:24 251.99 254.06 20.55 18.59 0.0 18.6 1 0
3511 10 273 2023-02-09 03:05:34 252.11 253.85 20.55 18.59 3.3 18.6 1 0
3512 10 274 2023-02-09 03:05:44 252.53 254.26 20.53 18.56 0.0 18.6 1 0
3513 10 275 2023-02-09 03:05:54 251.92 253.92 20.55 18.59 3.3 18.6 1 0
3514 10 276 2023-02-09 03:06:04 252.18 254.24 20.55 18.56 3.3 18.6 1 0
3515 10 277 2023-02-09 03:06:14 252.13 254.28 20.53 18.56 3.3 18.5 1 0
3516 10 278 2023-02-09 03:06:24 252.39 253.92 20.53 18.59 0.0 18.5 1 0
3517 10 279 2023-02-09 03:06:34 252.32 254.05 20.53 18.56 0.0 18.5 1 0
3518 10 280 2023-02-09 03:06:44 252.15 254.21 20.53 18.56 0.0 18.6 1 0
3519 10 281 2023-02-09 03:06:54 251.9 253.73 20.53 18.59 3.3 18.6 1 0
3520 10 282 2023-02-09 03:07:04 252.29 254.31 20.53 18.56 0.0 18.6 1 0
3521 10 283 2023-02-09 03:07:14 252.01 253.8 20.53 18.59 3.3 18.6 1 0
3522 10 284 2023-02-09 03:07:24 252.25 254.07 20.53 18.56 0.0 18.5 1 0
3523 10 285 2023-02-09 03:07:34 252.08 254.1 20.53 18.56 3.3 18.5 1 0
3524 10 286 2023-02-09 03:07:44 252.22 253.86 20.53 18.56 0.0 18.5 1 0
3525 10 287 2023-02-09 03:07:54 251.94 254.05 20.53 18.56 0.0 18.6 1 0
3526 10 288 2023-02-09 03:08:04 252.18 254.26 20.53 18.56 3.3 18.6 1 0
3527 10 289 2023-02-09 03:08:14 252.22 253.75 20.53 18.56 3.3 18.6 1 0
3528 10 290 2023-02-09 03:08:24 252.06 254.28 20.53 18.56 0.0 18.5 1 0
3529 10 291 2023-02-09 03:08:34 252.04 254.28 20.55 18.56 0.0 18.5 1 0
3530 10 292 2023-02-09 03:08:44 252.58 254.06 20.53 18.59 26.6 18.5 1 0
3531 10 293 2023-02-09 03:08:54 252.22 254.19 20.53 18.56 0.0 18.5 1 0
3532 10 294 2023-02-09 03:09:04 252.18 254.12 20.53 18.56 3.3 18.5 1 0
3533 10 295 2023-02-09 03:09:14 252.18 254.03 20.53 18.56 0.0 18.6 1 0
3534 10 296 2023-02-09 03:09:24 252.18 253.94 20.53 18.59 3.3 18.6 1 0
3535 10 297 2023-02-09 03:09:34 252.32 254.13 20.53 18.59 0.0 18.6 1 0
3536 10 298 2023-02-09 03:09:44 252.15 253.9 20.53 18.59 3.3 18.6 1 0
